experiment_id,case,delegate_type,image_path,true_class,predicted_class,similarity_score
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1426_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9334772463293318
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6255_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9321756588441411
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6255_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8933878758121917
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6255_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9313703577552463
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6255_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8933878758121917
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1342_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9643135778890378
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1342_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9360258404207412
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1342_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9641689369921341
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1342_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9360258404207412
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1411_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9463215951153653
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1411_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9121950983891748
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1411_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9470817525861581
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1411_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9121950983891748
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1427_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.951869440543812
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1427_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9126575910559629
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1427_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9528145022012835
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1427_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9126575910559629
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1356_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9383295733952126
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1356_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9366587900046391
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1356_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9387685161046327
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1356_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9366587900046391
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1359_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9239959542225457
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1359_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9084990964078283
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1359_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9241995598808611
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1359_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9084990964078283
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1352_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9194446221044651
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1352_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9173813587011164
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1352_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9189014784641117
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1352_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9173813587011164
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6231_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9491623726199131
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6231_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9112766684079756
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6231_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9499150220348662
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6231_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9112766684079756
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1337_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9567076417960444
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1337_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9428552638153739
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1337_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9579173560451255
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1337_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9428552638153739
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1357_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.937981704232559
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1357_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9383219454527973
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1357_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.938935650558083
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1357_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9383219454527973
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6297_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9047717861152859
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6297_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8601092932167681
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6297_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.903933475368336
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6297_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8601092932167681
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6236_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9653282720320233
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6236_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9414768945602797
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6236_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9662996069376254
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6236_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9414768945602797
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1416_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9612157362006083
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1416_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9136285373997711
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1416_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9616404632350523
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1416_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9136285373997711
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1363_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9494489568941606
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1363_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9423083772959092
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1363_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9500796883005622
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1363_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9423083772959092
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6240_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9575454318129719
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6240_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9255211222335517
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6240_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9584645950463009
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6240_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9255211222335517
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1361_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.951355590890404
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1361_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9418310965432577
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1361_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9519525948736612
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1361_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9418310965432577
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6302_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9526730278332133
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6302_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9139659690833175
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6302_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9535374109698509
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6302_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9139659690833175
